ProductKey,CurrencyAlternateKey,FIRST_NAME,LAST_NAME,OrderDateKey,OrderQuantity,UnitPrice,SecretCode
225,USD,Cassie,She,14.02.2013 00:00:00,1,8,99,DB7FD6BF-4
214,USD,Cassie,She,14.02.2013 00:00:00,1,34,99,426BB0B0-1
604,USD,Ebony,Chandra,14.02.2013 00:00:00,1,539,99,4090514B-5
222,USD,Ebony,Chandra,14.02.2013 00:00:00,1,34,99,A8CD6015-D
561,USD,Isabella,Ward,14.02.2013 00:00:00,1,2384,07,3D1C5742-D
479,USD,Isabella,Ward,14.02.2013 00:00:00,1,8,99,3FE901A7-E
477,USD,Isabella,Ward,14.02.2013 00:00:00,1,4,99,FE8E955C-E
222,USD,Isabella,Ward,14.02.2013 00:00:00,1,34,99,ADDF4261-4
578,GBP,Cara,Lin,14.02.2013 00:00:00,1,1214,85,184D1E3C-C
225,GBP,Cara,Lin,14.02.2013 00:00:00,1,8,99,606AA38C-8
374,AUD,Robyn,Rubio,14.02.2013 00:00:00,1,2443,35,1B930EEE-F
571,AUD,Tara,Simpson,14.02.2013 00:00:00,1,742,35,ED8573DD-9
479,AUD,Tara,Simpson,14.02.2013 00:00:00,1,8,99,FA6F2629-5
477,AUD,Tara,Simpson,14.02.2013 00:00:00,1,4,99,CD375F77-3
491,AUD,Tara,Simpson,14.02.2013 00:00:00,1,53,99,75ABCE7A-9
477,CAD,Ziuta,Konstantynopolitanczykiewicz-Konstantynopolitanczykiewicz,15.02.2013 00:00:00,1,4,99,AC5F437C-B
479,CAD,Ana,Perry,15.02.2013 00:00:00,1,8,99,2D22BCCD-7
222,CAD,Ana,Perry,15.02.2013 00:00:00,1,34,99,3A416B9C-0
228,CAD,Ana,Perry,15.02.2013 00:00:00,1,49,99,D9D469B7-6
529,AUD,Cory,Martinez,15.02.2013 00:00:00,1,3,99,CB98A402-2
539,AUD,Cory,Martinez,15.02.2013 00:00:00,1,24,99,AB51D2DD-3
480,AUD,Cory,Martinez,15.02.2013 00:00:00,1,2,29,F7D6A370-2
539,AUD,Ethan,Jai,15.02.2013 00:00:00,1,24,99,19AE32A0-A
529,AUD,Ethan,Jai,15.02.2013 00:00:00,1,3,99,A0DCB04F-D
480,AUD,Ethan,Jai,15.02.2013 00:00:00,1,2,29,878F4EDB-1
536,AUD,Claudia,Chen,15.02.2013 00:00:00,1,29,99,3BE8AAFE-F
529,AUD,Susan,Guo,15.02.2013 00:00:00,1,3,99,2C3BCE7F-8
480,AUD,Susan,Guo,15.02.2013 00:00:00,1,2,29,6DC55704-B
484,AUD,Susan,Guo,15.02.2013 00:00:00,1,7,95,E27BE719-F
222,AUD,Luke,Foster,15.02.2013 00:00:00,1,34,99,7CCC0D28-F
225,AUD,Luke,Foster,15.02.2013 00:00:00,1,8,99,06983E99-3
490,AUD,Luke,Foster,15.02.2013 00:00:00,1,53,99,427FFA91-3
359,GBP,Colin,Nath,15.02.2013 00:00:00,1,2294,99,52272C7C-3
376,GBP,Meagan,Fernandez,15.02.2013 00:00:00,1,2443,35,77411706-E
540,GBP,Meagan,Fernandez,15.02.2013 00:00:00,1,32,60,BD1D5BC5-B
529,GBP,Meagan,Fernandez,15.02.2013 00:00:00,1,3,99,91918097-F
471,GBP,Meagan,Fernandez,15.02.2013 00:00:00,1,63,50,8C003D87-C
480,USD,Morgan,Hernandez,15.02.2013 00:00:00,1,2,29,4FF451BD-5
529,USD,Virginia,Sai,15.02.2013 00:00:00,1,3,99,91091876-8
484,USD,Virginia,Sai,15.02.2013 00:00:00,1,7,95,5ABA3306-0
539,USD,Jonathan,Martin,15.02.2013 00:00:00,1,24,99,15FDDBE2-E
480,USD,Jonathan,Martin,15.02.2013 00:00:00,1,2,29,57ED801C-C
530,CAD,Gina,Martin,15.02.2013 00:00:00,1,4,99,8C02ECCC-1
214,CAD,Gina,Martin,15.02.2013 00:00:00,1,34,99,FA742B55-6
467,CAD,Gina,Martin,15.02.2013 00:00:00,1,24,49,1EA4250A-0
538,USD,Lacey,Xu,15.02.2013 00:00:00,1,21,49,461BF598-C
529,USD,Lacey,Xu,15.02.2013 00:00:00,1,3,99,DF0AD7DE-1
535,CAD,Daniel,Davis,15.02.2013 00:00:00,1,24,99,57604478-8
480,CAD,Daniel,Davis,15.02.2013 00:00:00,1,2,29,D095A67B-B
535,USD,Chloe,Brown,15.02.2013 00:00:00,1,24,99,1DC523AD-B
536,CAD,James,Davis,15.02.2013 00:00:00,1,29,99,519F7B15-C
528,CAD,James,Davis,15.02.2013 00:00:00,1,4,99,48269A40-9
540,USD,Taylor,Wood,15.02.2013 00:00:00,1,32,60,BC0477B6-D
228,USD,Taylor,Wood,15.02.2013 00:00:00,1,49,99,98A3BFE2-2
536,USD,Mary,Phillips,15.02.2013 00:00:00,1,29,99,D20354B7-7
528,USD,Mary,Phillips,15.02.2013 00:00:00,1,4,99,F889F2DA-2
222,USD,Mary,Phillips,15.02.2013 00:00:00,1,34,99,5DE35A7C-1
482,USD,Mary,Phillips,15.02.2013 00:00:00,1,8,99,7A3D6BA2-1
478,USD,Luis,Alexander,15.02.2013 00:00:00,1,9,99,30092175-C
477,USD,Luis,Alexander,15.02.2013 00:00:00,1,4,99,D46E2C97-1
474,CAD,Isabel,Coleman,15.02.2013 00:00:00,1,69,99,3CC55F9D-F
489,CAD,Isabel,Coleman,15.02.2013 00:00:00,1,53,99,D1E3EA85-5
474,USD,Nathan,Jai,15.02.2013 00:00:00,1,69,99,E800AB32-F
234,USD,Nathan,Jai,15.02.2013 00:00:00,1,49,99,AACB28C7-A
477,USD,Timothy,Morris,15.02.2013 00:00:00,1,4,99,192B3556-5
474,USD,Diane,Dominguez,15.02.2013 00:00:00,1,69,99,E36B9078-F
488,USD,Diane,Dominguez,15.02.2013 00:00:00,1,53,99,071DCAAC-4
463,USD,Diane,Dominguez,15.02.2013 00:00:00,1,24,49,8EA9060C-F
477,USD,Emma,Harris,15.02.2013 00:00:00,1,4,99,49A2BD76-8
222,USD,Emma,Harris,15.02.2013 00:00:00,1,34,99,27F905EF-E
477,USD,Kari,Schmidt,15.02.2013 00:00:00,1,4,99,240C7C9D-7
214,USD,Kari,Schmidt,15.02.2013 00:00:00,1,34,99,B5C7BCAF-4
477,USD,Jordan,Flores,15.02.2013 00:00:00,1,4,99,D3982EC4-7
489,USD,Jordan,Flores,15.02.2013 00:00:00,1,53,99,D8C65FEF-1
477,USD,Katelyn,Adams,15.02.2013 00:00:00,1,4,99,23B5B529-E
214,USD,Katelyn,Adams,15.02.2013 00:00:00,1,34,99,C4373F63-B
528,USD,Anna,Gonzales,15.02.2013 00:00:00,1,4,99,E1D2F119-8
217,USD,Anna,Gonzales,15.02.2013 00:00:00,1,34,99,3EA390FE-E
477,CAD,Joseph,Martinez,15.02.2013 00:00:00,1,4,99,69F217F0-C
487,CAD,Joseph,Martinez,15.02.2013 00:00:00,1,54,99,FAE219ED-C
528,CAD,Luis,Chen,15.02.2013 00:00:00,1,4,99,5A66F73A-0
222,CAD,Luis,Chen,15.02.2013 00:00:00,1,34,99,916E1F1F-F
463,CAD,Luis,Chen,15.02.2013 00:00:00,1,24,49,B6DD83D3-9
528,CAD,Summer,Prasad,15.02.2013 00:00:00,1,4,99,E746D898-1
222,CAD,Summer,Prasad,15.02.2013 00:00:00,1,34,99,26C79CD8-D
485,USD,Thomas,Allen,15.02.2013 00:00:00,1,21,98,2228F5C9-C
478,USD,Thomas,Allen,15.02.2013 00:00:00,1,9,99,EC9FD5EC-8
477,USD,Thomas,Allen,15.02.2013 00:00:00,1,4,99,606DCBF8-5
535,USD,Jason,Young,15.02.2013 00:00:00,1,24,99,9DFD110E-2
540,USD,Monique,Jimenez,15.02.2013 00:00:00,1,32,60,F7C34EB0-1
529,USD,Andrea,Lopez,15.02.2013 00:00:00,1,3,99,008A7D7B-6
222,USD,Andrea,Lopez,15.02.2013 00:00:00,1,34,99,1F8086CC-8
529,GBP,Jamie,Chow,15.02.2013 00:00:00,1,3,99,E11E33F6-6
538,GBP,Jamie,Chow,15.02.2013 00:00:00,1,21,49,3FD3E69B-F
222,GBP,Jamie,Chow,15.02.2013 00:00:00,1,34,99,CBDC0DF6-8
228,GBP,Jamie,Chow,15.02.2013 00:00:00,1,49,99,84E92CEB-1
538,GBP,Kelsey,Jai,15.02.2013 00:00:00,1,21,49,5C8E592D-B
529,GBP,Kelsey,Jai,15.02.2013 00:00:00,1,3,99,9DA6E65E-8
222,GBP,Kelsey,Jai,15.02.2013 00:00:00,1,34,99,4DABD5F0-6
538,USD,Latoya,Yuan,15.02.2013 00:00:00,1,21,49,DF83D973-9
225,USD,Latoya,Yuan,15.02.2013 00:00:00,1,8,99,57EC1F48-D
529,USD,Mackenzie,Hall,15.02.2013 00:00:00,1,3,99,0E9EF689-E
477,USD,Jacqueline,Bradley,15.02.2013 00:00:00,1,4,99,28386936-3
488,USD,Jacqueline,Bradley,15.02.2013 00:00:00,1,53,99,BCD03B08-0
225,USD,Douglas,Sanchez,15.02.2013 00:00:00,1,8,99,21AD4BF2-A
538,USD,Douglas,Sanchez,15.02.2013 00:00:00,1,21,49,76BBA00B-0
538,GBP,Casey,Shen,15.02.2013 00:00:00,1,21,49,BAE5A569-E
529,GBP,Casey,Shen,15.02.2013 00:00:00,1,3,99,45E2FA3F-4
530,USD,Janelle,Subram,15.02.2013 00:00:00,1,4,99,0A39B942-9
480,USD,Janelle,Subram,15.02.2013 00:00:00,1,2,29,22A83857-D
530,GBP,Suzanne,He,15.02.2013 00:00:00,1,4,99,2A869F76-1
480,GBP,Suzanne,He,15.02.2013 00:00:00,1,2,29,19CF7C78-B
537,USD,Caleb,Hayes,15.02.2013 00:00:00,1,35,00,3A51574F-D
528,USD,Caleb,Hayes,15.02.2013 00:00:00,1,4,99,5D058A4D-F
222,USD,Caleb,Hayes,15.02.2013 00:00:00,1,34,99,585CC10B-5
528,USD,Jose,Lal,15.02.2013 00:00:00,1,4,99,70290168-B
537,USD,Jose,Lal,15.02.2013 00:00:00,1,35,00,C85DAEC4-4
480,USD,Jose,Lal,15.02.2013 00:00:00,1,2,29,0049EE0C-E
485,USD,Lucas,King,15.02.2013 00:00:00,1,21,98,A69C9FB7-5
483,USD,Lucas,King,15.02.2013 00:00:00,1,120,00,2ABAC7E6-1
353,USD,Jessie,Alonso,15.02.2013 00:00:00,1,2319,99,73D18740-5
357,CAD,Randy,Wu,15.02.2013 00:00:00,1,2319,99,D3929ED7-F
485,CAD,Randy,Wu,15.02.2013 00:00:00,1,21,98,5EF8AA6D-7
478,CAD,Randy,Wu,15.02.2013 00:00:00,1,9,99,F265A1EC-A
477,CAD,Randy,Wu,15.02.2013 00:00:00,1,4,99,A03B8EFA-3
225,CAD,Randy,Wu,15.02.2013 00:00:00,1,8,99,4D5C1B85-6
359,USD,Seth,Williams,15.02.2013 00:00:00,1,2294,99,CE3B47A0-0
537,USD,Seth,Williams,15.02.2013 00:00:00,1,35,00,D5FA598D-C
528,USD,Seth,Williams,15.02.2013 00:00:00,1,4,99,B7B3CFFC-F
217,USD,Seth,Williams,15.02.2013 00:00:00,1,34,99,9098B323-C
353,CAD,Lucas,Taylor,15.02.2013 00:00:00,1,2319,99,A407420B-B
485,CAD,Lucas,Taylor,15.02.2013 00:00:00,1,21,98,D8DE2D8A-A
217,CAD,Lucas,Taylor,15.02.2013 00:00:00,1,34,99,C14340D9-0
361,CAD,Alex,Campbell,15.02.2013 00:00:00,1,2294,99,87D57461-7
217,CAD,Alex,Campbell,15.02.2013 00:00:00,1,34,99,7520F6BE-6
575,AUD,Tabitha,Serrano,15.02.2013 00:00:00,1,2384,07,50C6C48E-A
479,AUD,Tabitha,Serrano,15.02.2013 00:00:00,1,8,99,8CE7F613-F
225,AUD,Tabitha,Serrano,15.02.2013 00:00:00,1,8,99,AE1FF564-C
477,AUD,Tabitha,Serrano,15.02.2013 00:00:00,1,4,99,813305FD-5
604,AUD,Austin,Alexander,15.02.2013 00:00:00,1,539,99,FD418AA1-A
538,AUD,Austin,Alexander,15.02.2013 00:00:00,1,21,49,F6512CB5-E
480,AUD,Austin,Alexander,15.02.2013 00:00:00,1,2,29,43524FFE-3
486,AUD,Austin,Alexander,15.02.2013 00:00:00,1,159,00,5A37D02D-7
573,CAD,Sara,Gray,15.02.2013 00:00:00,1,2384,07,083ADF18-A
225,CAD,Sara,Gray,15.02.2013 00:00:00,1,8,99,0D13AC6D-F
489,CAD,Sara,Gray,15.02.2013 00:00:00,1,53,99,2942BC67-C
605,USD,Cedric,Zeng,15.02.2013 00:00:00,1,539,99,B3DC391C-1
479,USD,Cedric,Zeng,15.02.2013 00:00:00,1,8,99,EF415598-6
477,USD,Cedric,Zeng,15.02.2013 00:00:00,1,4,99,60E32808-E
606,USD,Darren,Saunders,15.02.2013 00:00:00,1,539,99,C15112AC-7
477,USD,Darren,Saunders,15.02.2013 00:00:00,1,4,99,633B6E57-2
479,USD,Darren,Saunders,15.02.2013 00:00:00,1,8,99,6FF62C2D-E
217,USD,Darren,Saunders,15.02.2013 00:00:00,1,34,99,73A4A4B3-4
606,USD,Alexia,Diaz,15.02.2013 00:00:00,1,539,99,47007F8C-4
390,USD,Alex,Mitchell,15.02.2013 00:00:00,1,1120,49,D4D98797-7
234,USD,Alex,Mitchell,15.02.2013 00:00:00,1,49,99,F18E8B8F-7
386,GBP,Angel,Howard,15.02.2013 00:00:00,1,1120,49,87DEF9ED-E
217,GBP,Angel,Howard,15.02.2013 00:00:00,1,34,99,08B525E5-A
388,USD,Armando,Dominguez,15.02.2013 00:00:00,1,1120,49,B70511D3-E
231,USD,Armando,Dominguez,15.02.2013 00:00:00,1,49,99,81C0AAA0-A
584,GBP,Joe,Blanco,15.02.2013 00:00:00,1,539,99,93892508-E
225,GBP,Joe,Blanco,15.02.2013 00:00:00,1,8,99,4E90C28D-B
564,USD,Max,Moreno,15.02.2013 00:00:00,1,2384,07,86C74E82-D
214,USD,Max,Moreno,15.02.2013 00:00:00,1,34,99,B5062431-E
380,AUD,Trisha,Li,16.02.2013 00:00:00,1,2443,35,7B6C8D4E-F
540,AUD,Trisha,Li,16.02.2013 00:00:00,1,32,60,049CD3F4-0
529,AUD,Trisha,Li,16.02.2013 00:00:00,1,3,99,B30BC141-C
214,AUD,Trisha,Li,16.02.2013 00:00:00,1,34,99,FB8FDEFB-1
465,AUD,Trisha,Li,16.02.2013 00:00:00,1,24,49,4334E68B-3
386,AUD,Devon,Chander,16.02.2013 00:00:00,1,1120,49,CFECE1B0-2
539,AUD,Devon,Chander,16.02.2013 00:00:00,1,24,99,B55BE827-8
529,AUD,Devon,Chander,16.02.2013 00:00:00,1,3,99,64F8E840-2
480,AUD,Devon,Chander,16.02.2013 00:00:00,1,2,29,D233168A-B
382,AUD,Lindsey,Raje,16.02.2013 00:00:00,1,1120,49,866B5F8B-7
578,AUD,Donna,Sharma,16.02.2013 00:00:00,1,1214,85,F17B05AF-0
214,AUD,Donna,Sharma,16.02.2013 00:00:00,1,34,99,F5F3C002-5
560,AUD,Johnny,Anand,16.02.2013 00:00:00,1,1214,85,68EC64D1-2
541,AUD,Johnny,Anand,16.02.2013 00:00:00,1,28,99,B9E41F26-9
530,AUD,Johnny,Anand,16.02.2013 00:00:00,1,4,99,6628A304-B
222,AUD,Johnny,Anand,16.02.2013 00:00:00,1,34,99,F9F2756F-3
363,USD,Edward,Patterson,16.02.2013 00:00:00,1,2294,99,5CAEE2A1-E
477,AUD,Roger,Andersen,16.02.2013 00:00:00,1,4,99,D5484CBC-3
217,AUD,Roger,Andersen,16.02.2013 00:00:00,1,34,99,39F344E4-0
476,AUD,Lawrence,Carlson,16.02.2013 00:00:00,1,69,99,115222AD-E
231,AUD,Amy,Huang,16.02.2013 00:00:00,1,49,99,273AD7EE-B
580,USD,Morgan,Smith,16.02.2013 00:00:00,1,1700,99,A0B3F723-D
225,USD,Morgan,Smith,16.02.2013 00:00:00,1,8,99,B567C41A-D
590,USD,Andres,Deng,16.02.2013 00:00:00,1,769,49,ECCBDE5A-E
237,USD,Andres,Deng,16.02.2013 00:00:00,1,49,99,06CE83BE-B
217,USD,Marcus,Adams,16.02.2013 00:00:00,1,34,99,16B0C9D3-A
228,USD,Marcus,Adams,16.02.2013 00:00:00,1,49,99,97E7B054-D
535,USD,Destiny,Flores,16.02.2013 00:00:00,1,24,99,A69C430A-2
480,USD,Destiny,Flores,16.02.2013 00:00:00,1,2,29,F8552B4C-F
529,USD,Victoria,Cox,16.02.2013 00:00:00,1,3,99,5435D18A-F
540,USD,Victoria,Cox,16.02.2013 00:00:00,1,32,60,4D2E88F7-3
480,USD,Victoria,Cox,16.02.2013 00:00:00,1,2,29,A1970146-6
540,USD,Keith,Anand,16.02.2013 00:00:00,1,32,60,6014FEE9-C
483,USD,Keith,Anand,16.02.2013 00:00:00,1,120,00,B1DBD2BA-6
528,CAD,Destiny,Anderson,16.02.2013 00:00:00,1,4,99,636B2E08-9
536,CAD,Destiny,Anderson,16.02.2013 00:00:00,1,29,99,E21BF459-1
480,CAD,Destiny,Anderson,16.02.2013 00:00:00,1,2,29,FF727B3E-8
536,USD,Tyler,Lee,16.02.2013 00:00:00,1,29,99,D53EDD15-D
481,USD,Tyler,Lee,16.02.2013 00:00:00,1,8,99,C9D0A0CF-9
536,USD,Frederick,Sanchez,16.02.2013 00:00:00,1,29,99,55204B83-D
529,CAD,Timothy,Morgan,16.02.2013 00:00:00,1,3,99,430CFE8D-E
540,CAD,Timothy,Morgan,16.02.2013 00:00:00,1,32,60,F58EF302-3
222,CAD,Timothy,Morgan,16.02.2013 00:00:00,1,34,99,E3FB7216-1
536,USD,Lauren,Russell,16.02.2013 00:00:00,1,29,99,B7819408-B
480,USD,Lauren,Russell,16.02.2013 00:00:00,1,2,29,102D160F-D
528,USD,Pamela,Malhotra,16.02.2013 00:00:00,1,4,99,239FE89E-8
536,USD,Pamela,Malhotra,16.02.2013 00:00:00,1,29,99,99D5BE48-0
480,USD,Pamela,Malhotra,16.02.2013 00:00:00,1,2,29,7C0F2689-7
478,USD,Maria,Russell,16.02.2013 00:00:00,1,9,99,0DF606DB-A
477,USD,Maria,Russell,16.02.2013 00:00:00,1,4,99,A1FF07D9-9
476,USD,Naomi,Ortega,16.02.2013 00:00:00,1,69,99,8DB9FC71-1
225,USD,Naomi,Ortega,16.02.2013 00:00:00,1,8,99,08743FAB-1
477,USD,Hailey,Hughes,16.02.2013 00:00:00,1,4,99,69087480-8
214,USD,Hailey,Hughes,16.02.2013 00:00:00,1,34,99,B7E8EE16-1
234,USD,Hailey,Hughes,16.02.2013 00:00:00,1,49,99,0C84D0C8-8
481,USD,Hailey,Hughes,16.02.2013 00:00:00,1,8,99,300B264C-E
528,USD,Grace,Thompson,16.02.2013 00:00:00,1,4,99,B704DE85-E
222,USD,Grace,Thompson,16.02.2013 00:00:00,1,34,99,DC3D6DEC-F
528,CAD,David,Anderson,16.02.2013 00:00:00,1,4,99,7DA0D76C-6
485,CAD,David,Anderson,16.02.2013 00:00:00,1,21,98,EF0221C4-A
214,CAD,David,Anderson,16.02.2013 00:00:00,1,34,99,7DF5B429-7
528,USD,Chelsea,Sai,16.02.2013 00:00:00,1,4,99,05476C2C-9
480,USD,Chelsea,Sai,16.02.2013 00:00:00,1,2,29,F1AB6501-A
536,USD,Alvin,Shen,16.02.2013 00:00:00,1,29,99,6D552EA5-3
528,USD,Alvin,Shen,16.02.2013 00:00:00,1,4,99,202371BE-0
217,USD,Alvin,Shen,16.02.2013 00:00:00,1,34,99,FC270218-5
225,USD,Alvin,Shen,16.02.2013 00:00:00,1,8,99,DF28D702-3
528,GBP,Victoria,Howard,16.02.2013 00:00:00,1,4,99,A5A7856A-F
535,GBP,Victoria,Howard,16.02.2013 00:00:00,1,24,99,3BDB2AD8-A
480,GBP,Victoria,Howard,16.02.2013 00:00:00,1,2,29,3B266FA0-2
539,USD,Bradley,Xu,16.02.2013 00:00:00,1,24,99,4DF52C11-3
480,USD,Bradley,Xu,16.02.2013 00:00:00,1,2,29,68BDE7C6-0
539,GBP,Sergio,Kapoor,16.02.2013 00:00:00,1,24,99,EA08A983-D
480,GBP,Sergio,Kapoor,16.02.2013 00:00:00,1,2,29,CD5A6FB8-A
530,GBP,Roger,Kumar,16.02.2013 00:00:00,1,4,99,ED5F10B7-1
480,GBP,Roger,Kumar,16.02.2013 00:00:00,1,2,29,EF0CC4AD-6
484,GBP,Roger,Kumar,16.02.2013 00:00:00,1,7,95,9F033096-6
537,CAD,Marissa,Price,16.02.2013 00:00:00,1,35,00,B893B797-C
472,CAD,Marissa,Price,16.02.2013 00:00:00,1,63,50,B1D3CA1A-D
485,CAD,Marissa,Price,16.02.2013 00:00:00,1,21,98,AFA11C9D-4
485,USD,Philip,Ramos,16.02.2013 00:00:00,1,21,98,A97AE0D0-2
582,USD,Alexa,Richardson,16.02.2013 00:00:00,1,1700,99,EA3682D1-B
214,USD,Alexa,Richardson,16.02.2013 00:00:00,1,34,99,618509DC-A
590,USD,Ian,Scott,16.02.2013 00:00:00,1,769,49,C3A53D3A-C
485,USD,Ian,Scott,16.02.2013 00:00:00,1,21,98,71053E48-3
225,USD,Ian,Scott,16.02.2013 00:00:00,1,8,99,B111414C-2
590,AUD,Kristi,Arthur,16.02.2013 00:00:00,1,769,49,7A65D815-9
536,AUD,Kristi,Arthur,16.02.2013 00:00:00,1,29,99,ACCE3003-F
528,AUD,Kristi,Arthur,16.02.2013 00:00:00,1,4,99,4D46ADC0-5
480,AUD,Kristi,Arthur,16.02.2013 00:00:00,1,2,29,85AE313D-1
575,USD,Jordyn,Wood,16.02.2013 00:00:00,1,2384,07,87FE87DD-A
217,USD,Jordyn,Wood,16.02.2013 00:00:00,1,34,99,72B2178D-7
606,USD,Jake,Cai,16.02.2013 00:00:00,1,539,99,F493FF00-E
217,USD,Jake,Cai,16.02.2013 00:00:00,1,34,99,74E9F3ED-4
384,GBP,Cara,She,16.02.2013 00:00:00,1,1120,49,204C6155-5
214,GBP,Cara,She,16.02.2013 00:00:00,1,34,99,4AE9C047-1
605,GBP,Destiny,Hall,16.02.2013 00:00:00,1,539,99,36A85758-1
214,GBP,Destiny,Hall,16.02.2013 00:00:00,1,34,99,BAD2F00D-2
578,USD,Ann,Suri,16.02.2013 00:00:00,1,1214,85,DC5E8997-2
222,USD,Ann,Suri,16.02.2013 00:00:00,1,34,99,1F53EDDF-A
225,USD,Alexa,Cook,17.02.2013 00:00:00,1,8,99,C4E90AE3-4
529,AUD,Ann,Mehta,17.02.2013 00:00:00,1,3,99,EFF9DBD1-7
539,AUD,Ann,Mehta,17.02.2013 00:00:00,1,24,99,A056794B-F
214,AUD,Ann,Mehta,17.02.2013 00:00:00,1,34,99,19B632A4-E
536,AUD,Dylan,Rodriguez,17.02.2013 00:00:00,1,29,99,D502C34E-E
528,AUD,Dylan,Rodriguez,17.02.2013 00:00:00,1,4,99,94392A8E-4
484,AUD,Dylan,Rodriguez,17.02.2013 00:00:00,1,7,95,752E782F-C
485,AUD,Rebekah,Gonzalez,17.02.2013 00:00:00,1,21,98,216DF1A3-4
482,AUD,Rebekah,Gonzalez,17.02.2013 00:00:00,1,8,99,8D745EDD-F
537,AUD,Sheena,Shan,17.02.2013 00:00:00,1,35,00,45217358-3
528,AUD,Sheena,Shan,17.02.2013 00:00:00,1,4,99,3959B4B9-7
482,AUD,Sheena,Shan,17.02.2013 00:00:00,1,8,99,389E7549-6
528,AUD,Jaime,Jai,17.02.2013 00:00:00,1,4,99,19BE2B89-E
222,AUD,Brad,Jai,17.02.2013 00:00:00,1,34,99,0512F9DB-2
580,USD,Marie,Munoz,17.02.2013 00:00:00,1,1700,99,B6731458-D
490,USD,Marie,Munoz,17.02.2013 00:00:00,1,53,99,D141004B-B
583,USD,Billy,Dominguez,17.02.2013 00:00:00,1,1700,99,6840D089-C
491,USD,Billy,Dominguez,17.02.2013 00:00:00,1,53,99,1040FA3D-2
581,USD,Kaitlyn,Bennett,17.02.2013 00:00:00,1,1700,99,18284F0E-B
228,USD,Kaitlyn,Bennett,17.02.2013 00:00:00,1,49,99,E3CB341E-1
529,CAD,Isabella,Russell,17.02.2013 00:00:00,1,3,99,DC1837EB-1
463,CAD,Isabella,Russell,17.02.2013 00:00:00,1,24,49,6D2CD6C9-9
539,USD,Austin,Long,17.02.2013 00:00:00,1,24,99,8C0BF5E8-3
535,USD,Lawrence,Ramos,17.02.2013 00:00:00,1,24,99,48B557A3-7
528,USD,Lawrence,Ramos,17.02.2013 00:00:00,1,4,99,5597625F-9
217,USD,Lawrence,Ramos,17.02.2013 00:00:00,1,34,99,87B54E76-1
540,USD,Isabelle,Hughes,17.02.2013 00:00:00,1,32,60,F6F7FCB5-C
529,USD,Isabelle,Hughes,17.02.2013 00:00:00,1,3,99,E5200F5B-1
214,USD,Isabelle,Hughes,17.02.2013 00:00:00,1,34,99,37956E2A-6
228,USD,Isabelle,Hughes,17.02.2013 00:00:00,1,49,99,3425D3F5-6
467,USD,Isabelle,Hughes,17.02.2013 00:00:00,1,24,49,18F6FC76-D
536,USD,Lauren,Hughes,17.02.2013 00:00:00,1,29,99,95631FAD-4
528,USD,Lauren,Hughes,17.02.2013 00:00:00,1,4,99,5FF762B8-6
480,USD,Lauren,Hughes,17.02.2013 00:00:00,1,2,29,9B5E5197-5
478,USD,Amanda,James,17.02.2013 00:00:00,1,9,99,D8C34AA5-9
487,USD,Amanda,James,17.02.2013 00:00:00,1,54,99,234944AA-E
225,USD,Amanda,James,17.02.2013 00:00:00,1,8,99,734172D1-9
478,USD,Alexia,Wood,17.02.2013 00:00:00,1,9,99,87658148-0
477,USD,Alexia,Wood,17.02.2013 00:00:00,1,4,99,DD72A22F-A
478,CAD,Amber,Perez,17.02.2013 00:00:00,1,9,99,F5437225-6
477,CAD,Amber,Perez,17.02.2013 00:00:00,1,4,99,0249625A-D
490,CAD,Amber,Perez,17.02.2013 00:00:00,1,53,99,90A2CF5A-0
478,CAD,Emily,Flores,17.02.2013 00:00:00,1,9,99,BB9117F3-5
477,CAD,Emily,Flores,17.02.2013 00:00:00,1,4,99,41E8651B-D
487,CAD,Emily,Flores,17.02.2013 00:00:00,1,54,99,5CC883B4-7
476,USD,Jacqueline,Watson,17.02.2013 00:00:00,1,69,99,30606302-C
489,USD,Jacqueline,Watson,17.02.2013 00:00:00,1,53,99,24CBBCD1-1
477,USD,Lucas,Allen,17.02.2013 00:00:00,1,4,99,0CF2DC8E-F
482,USD,Lucas,Allen,17.02.2013 00:00:00,1,8,99,ADEDD8CB-9
528,USD,Xavier,Williams,17.02.2013 00:00:00,1,4,99,5156E9EB-3
217,USD,Xavier,Williams,17.02.2013 00:00:00,1,34,99,AC97B6B5-5
228,USD,Xavier,Williams,17.02.2013 00:00:00,1,49,99,8CA43AC1-2
528,USD,Clifford,Srini,17.02.2013 00:00:00,1,4,99,018D48E6-4
537,USD,Clifford,Srini,17.02.2013 00:00:00,1,35,00,49A78697-4
480,USD,Clifford,Srini,17.02.2013 00:00:00,1,2,29,9D089121-1
535,USD,Omar,Kumar,17.02.2013 00:00:00,1,24,99,85C7FAF7-D
528,USD,Omar,Kumar,17.02.2013 00:00:00,1,4,99,F2AEDED0-C
222,USD,Omar,Kumar,17.02.2013 00:00:00,1,34,99,92EF48EE-4
225,USD,Tabitha,Ruiz,17.02.2013 00:00:00,1,8,99,C65B2048-0
474,USD,Tabitha,Ruiz,17.02.2013 00:00:00,1,69,99,994FB141-8
539,USD,Kurt,Shan,17.02.2013 00:00:00,1,24,99,5F7CBBCE-5
529,USD,Nichole,Yuan,17.02.2013 00:00:00,1,3,99,3FB3A9A5-E
538,USD,Nichole,Yuan,17.02.2013 00:00:00,1,21,49,7DC21914-A
